Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"needle_cuda_shared_1(int*, int*, int, int, int, int)",30299699751,23082,62,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4412789186,9674031713,5672991941,3953903474,50,0,0,5672991941,6.268,3038,1860,0,1,0,0,18662,6634,206978251451,4960,0,992,48670,0,146940,2893,0,4362,3183,236220,6978,0,0,4340,36.898,1386361,0,4010744302,6047309591,73576986396,3953903474,0,0,0,2852,0,0,0,4092,0,34855,0,6.41,44.553,13.646,0,1.947,0,0,0,37076,65324,0,Low (1),0,Idle,0,54547,0,Low (1),Idle,0.114,Low (1),Low (2),Low (1),Low (1),Low (1),4096,0.049,5678537388,3.008,30.237,0.036,0.064,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",30971671815,22123,63,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4387108439,9231297744,6014374180,4191836550,50,0,0,6014374180,6.168,2205,1071,0,1,0,0,18963,6741,219433530714,5040,0,1008,49455,0,149310,2937,0,4461,3033,240030,6382,0,0,4410,36.898,1446458,0,4248248429,6452651087,78004610586,4191836550,0,0,0,2898,0,0,0,4158,0,32391,0,6.71,44.908,15.87,0,2.082,0,0,0,37674,62446,0,Low (1),0,Idle,0,52250,0,Low (1),Idle,0.14,Low (1),Low (2),Low (1),Low (1),Low (1),3279,0.071,4742937214,3.576,26.585,0.059,0.065,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",31394283431,23083,64,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4996230992,10011870207,5855737988,4081271931,50,0,0,5855737988,6.507,3136,1920,0,5,0,0,19264,6848,213645713295,5120,0,1024,50240,0,151680,2994,0,4346,3604,243840,7222,0,0,4480,36.9,6931508,0,4150587012,6024866785,75947147251,4081271931,0,0,0,2944,0,0,0,4224,0,35972,0,6.417,44.67,13.249,0,1.954,0,0,0,38272,67386,0,Low (1),0,Idle,0,56284,0,Low (1),Idle,0.127,Low (1),Low (2),Low (1),Low (1),Low (1),4522,0.103,6268855867,2.989,30.428,0.064,0.066,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",31811213927,22177,65,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4500518555,9426703341,6190197050,4314379762,50,0,0,6190197050,6.5,2275,1105,0,1,0,0,19565,6955,225848401497,5200,0,1040,51025,0,154050,3029,0,4373,3119,247650,6533,0,0,4550,36.9,1442936,0,4370654281,6309960770,80284979934,4314379762,0,0,0,2990,0,0,0,4290,0,33424,0,6.671,44.716,16.55,0,2.035,0,0,0,38870,64332,0,Low (1),0,Idle,0,53809,0,Low (1),Idle,0.144,Low (2),Low (2),Low (1),Low (1),Low (1),3274,0.133,4724173693,3.135,26.538,0.078,0.067,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",32233918791,23146,66,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4635617385,10254212390,6022293268,4197355914,50,0,0,6022293268,6.627,3234,1980,0,9,0,0,19866,7062,219722457444,5280,0,1056,51810,0,156420,3078,0,4805,3353,251460,7417,0,0,4620,36.9,12442754,0,4255422103,6643048474,78107318759,4197355914,0,0,0,3036,0,0,0,4356,0,37075,0,6.356,44.358,13.783,0,1.938,0,0,0,39468,69412,0,Low (1),0,Idle,0,57975,0,Low (1),Idle,0.137,Low (1),Low (2),Low (1),Low (1),Low (1),4351,0.146,6015380627,2.966,30.223,0.095,0.068,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",32649567527,22200,67,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4637117117,9618738738,6374054054,4442522522,50,0,0,6374054054,6.704,2345,1139,0,1,0,0,20167,7169,232556396396,5360,0,1072,52595,0,158790,3115,0,4722,3217,255270,6673,0,0,4690,36.898,1441441,0,4490090090,6806486486,82669549549,4442522522,0,0,0,3082,0,0,0,4422,0,34547,0,6.657,44.825,15.917,0,2.052,0,0,0,40066,66426,0,Low (1),0,Idle,0,55555,0,Low (1),Idle,0.158,Low (2),Low (2),Low (1),Low (1),Low (1),3353,0.172,4833153153,3.549,26.549,0.121,0.069,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",33072457927,23131,68,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4889023388,10587350309,6208810686,4327352903,50,0,0,6208810686,6.875,3332,2040,0,5,0,0,20468,7276,226527517184,5440,0,1088,53380,0,161160,3170,0,4751,3534,259080,7653,0,0,4760,36.899,6917124,0,4385456746,6572651420,80526393152,4327352903,0,0,0,3128,0,0,0,4488,0,38176,0,6.378,44.659,13.119,0,1.955,0,0,0,40664,71507,0,Low (1),0,Idle,0,59734,0,Low (1),Idle,0.131,Low (2),Low (2),Low (1),Low (1),Low (1),4566,0.2,6316717824,2.966,30.468,0.124,0.07,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",33489705415,22305,69,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4764492266,9919210939,6533422999,4553597848,50,0,0,6533422999,6.805,2415,1173,0,5,0,0,20769,7383,238370948217,5520,0,1104,54165,0,163530,3222,0,5009,3321,262890,6914,0,0,4830,36.899,7173279,0,4622461331,7186191436,84736516476,4553597848,0,0,0,3174,0,0,0,4554,0,35533,0,6.648,44.86,16.211,0,2.074,0,0,0,41262,68286,0,Low (1),0,Idle,0,57128,0,Low (1),Idle,0.156,Low (2),Low (2),Low (1),Low (1),Low (1),3457,0.215,4959605469,3.075,26.63,0.13,0.071,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",33934605127,23236,70,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4935789292,10879669478,6362540884,4434498192,50,0,0,6362540884,6.986,3430,2100,0,5,0,0,21070,7490,232136340161,5600,0,1120,54950,0,165900,3283,0,4888,3584,266700,7900,0,0,4900,36.899,6885866,0,4521260113,6731623343,82520227233,4434498192,0,0,0,3220,0,0,0,4620,0,39240,0,6.343,44.498,13.307,0,1.943,0,0,0,41860,73606,0,Low (1),0,Idle,0,61495,0,Low (1),Idle,0.139,Low (2),Low (2),Low (1),Low (1),Low (1),4576,0.25,6301945257,2.946,30.436,0.139,0.072,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",34828688519,22208,71,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,4925072046,10198847262,6752161383,4706051873,50,0,0,6752161383,7.043,2485,1207,0,1,0,0,21371,7597,246351585014,5680,0,1136,55735,0,168270,3311,0,5134,3418,270510,7078,0,0,4970,36.899,1440922,0,4770893371,7397694524,87573487031,4706051873,0,0,0,3266,0,0,0,4686,0,36534,0,6.643,44.821,16.082,0,2.036,0,0,0,42458,70267,0,Low (1),0,Idle,0,58824,0,Low (1),Idle,0.166,Low (2),Low (2),Low (1),Low (1),Low (1),3574,0.268,5149855907,3.073,26.761,0.151,0.073,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",35685254183,23232,72,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5646005509,11398071625,6545454545,4561983471,50,0,0,6545454545,7.176,3528,2160,0,5,0,0,21672,7704,238809917355,5760,0,1152,56520,0,170640,3391,0,5018,4099,274320,8275,0,0,5040,36.899,6887052,0,4670798898,6911845730,84892561983,4561983471,0,0,0,3312,0,0,0,4752,0,40408,0,6.298,44.104,13.966,0,1.925,0,0,0,43056,75630,0,Low (1),0,Idle,0,63193,0,Low (1),Idle,0.141,Low (2),Low (2),Low (1),Low (1),Low (1),5314,0.304,7319559228,2.895,30.203,0.164,0.074,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",36572367463,22245,73,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5063609799,10486850977,6930815913,4830568667,50,0,0,6930815913,7.154,2555,1241,0,9,0,0,21973,7811,252869768487,5840,0,1168,57305,0,173010,3405,0,5086,3520,278130,7290,0,0,5110,36.899,12946729,0,4898179366,7316340750,89890582153,4830568667,0,0,0,3358,0,0,0,4818,0,37486,0,6.63,44.727,16.197,0,2.05,0,0,0,43654,72082,0,Low (1),0,Idle,0,60353,0,Low (1),Idle,0.169,Low (2),Low (2),Low (1),Low (1),Low (1),3705,0.293,5329737019,3.041,26.725,0.169,0.075,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",37451007847,23322,74,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5175542406,11596947088,6701312065,4670611439,50,0,0,6701312065,7.216,3626,2220,0,9,0,0,22274,7918,244496355372,5920,0,1184,58090,0,175380,3468,0,5157,3772,281940,8452,0,0,5180,36.898,12348855,0,4758425520,7075894005,86913986793,4670611439,0,0,0,3404,0,0,0,4884,0,41474,0,6.286,44.081,13.833,0,1.93,0,0,0,44252,77747,0,Low (1),0,Idle,0,64965,0,Low (1),Idle,0.149,Low (2),Low (2),Low (1),Low (1),Low (1),4952,0.322,6794614527,2.888,30.319,0.192,0.076,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",38080160775,22290,75,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5196949304,10882009869,7106325706,4952893674,50,0,0,7106325706,7.141,2625,1275,0,1,0,0,22575,8025,259273216689,6000,0,1200,58875,0,177750,3508,0,5226,3620,285750,7580,0,0,5250,36.899,1435621,0,5036159712,7502557200,92166890982,4952893674,0,0,0,3450,0,0,0,4950,0,38553,0,6.537,44.385,16.918,0,2.059,0,0,0,44850,74167,0,Low (1),0,Idle,0,62084,0,Low (1),Idle,0.172,Low (2),Low (2),Low (1),Low (1),Low (1),3782,0.327,5429519964,3.002,26.41,0.192,0.077,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",38497795815,23263,76,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5492670764,11960624167,6899883935,4809010015,50,0,0,6899883935,7.351,3724,2280,0,9,0,0,22876,8132,251741219963,6080,0,1216,59660,0,180120,3563,0,5276,3993,289560,8695,0,0,5320,36.899,12380174,0,4901173537,7257533422,89489403774,4809010015,0,0,0,3496,0,0,0,5016,0,42605,0,6.231,43.987,13.543,0,1.925,0,0,0,45448,79787,0,Low (1),0,Idle,0,66672,0,Low (1),Idle,0.15,Low (2),Low (2),Low (1),Low (1),Low (1),5156,0.353,7092464428,3.455,30.167,0.19,0.078,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",38915855751,22351,77,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5325936199,11035568878,7275916066,5071093015,50,0,0,7275916066,7.563,2695,1309,0,9,0,0,23177,8239,265460695270,6160,0,1232,60445,0,182490,3602,0,5175,3720,293370,7708,0,0,5390,36.899,12885329,0,5156995212,7409064471,94366426558,5071093015,0,0,0,3542,0,0,0,5082,0,39522,0,6.608,44.73,16.142,0,2.025,0,0,0,46046,76259,0,Low (1),0,Idle,0,63814,0,Low (1),Idle,0.173,Low (2),Low (2),Low (1),Low (1),Low (1),3841,0.374,5499172296,3,26.75,0.2,0.079,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",39326756007,23364,78,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5456599897,12059578839,7050847457,4914227015,50,0,0,7050847457,7.702,3822,2340,0,5,0,0,23478,8346,257249101181,6240,0,1248,61230,0,184860,3668,0,5593,3984,297180,8805,0,0,5460,36.899,6848142,0,5023797294,7660332134,91447354904,4914227015,0,0,0,3588,0,0,0,5148,0,43652,0,6.074,42.724,13.923,0,4.425,0,0,0,46644,81860,0,Low (1),0,Idle,0,68413,0,Low (1),Idle,0.162,Low (2),Low (2),Low (1),Low (1),Low (1),5111,0.388,7000171203,2.759,29.342,0.204,0.08,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",39740076551,22360,79,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5491234347,11333094812,7461896243,5200715563,50,0,0,7461896243,7.763,2765,1343,0,9,0,0,23779,8453,272246153846,6320,0,1264,62015,0,187230,3714,0,5307,3837,300990,7919,0,0,5530,36.9,12880143,0,5315205724,7594991055,96778533094,5200715563,0,0,0,3634,0,0,0,5214,0,40589,0,6.395,43.422,15.516,0,5.015,0,0,0,47242,78028,0,Low (1),0,Idle,0,65326,0,Low (1),Idle,0.179,Low (2),Low (2),Low (1),Low (1),Low (1),3987,0.392,5705903398,2.91,25.961,0.209,0.081,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",40151232647,23389,80,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6290820471,12476292274,7223908675,5034845440,50,0,0,7223908675,7.871,3920,2400,0,5,0,0,24080,8560,263563213476,6400,0,1280,62800,0,189600,3784,0,5546,4598,304800,9119,0,0,5600,36.899,6840822,0,5177134550,7587840437,93691906451,5034845440,0,0,0,3680,0,0,0,5280,0,44757,0,6.165,43.601,14.716,0,1.903,0,0,0,47840,83987,0,Low (1),0,Idle,0,70177,0,Low (1),Idle,0.157,Low (2),Low (3),Low (1),Low (1),Low (1),5845,0.407,7996921629,2.812,29.982,0.257,0.082,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",40561375591,22358,81,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5629126039,11603184542,7651489399,5332856248,50,0,0,7651489399,7.918,2835,1377,0,5,0,0,24381,8667,279163431433,6480,0,1296,63585,0,191970,3801,0,5796,3933,308610,8107,0,0,5670,36.9,7156275,0,5440200375,8295554164,99237498881,5332856248,0,0,0,3726,0,0,0,5346,0,41648,0,6.468,44.148,17.152,0,2.035,0,0,0,48438,80022,0,Low (1),0,Idle,0,67008,0,Low (1),Idle,0.185,Low (2),Low (2),Low (1),Low (1),Low (1),4120,0.422,5896770730,2.922,26.434,0.234,0.083,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",40969518151,23415,82,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5763143284,12892931881,7396284433,5154986120,50,0,0,7396284433,8.142,4018,2460,0,1,0,0,24682,8774,269852316890,6560,0,1312,64370,0,194340,3877,0,5503,4217,312420,9434,0,0,5740,36.899,1366645,0,5298483877,7520649156,95927567798,5154986120,0,0,0,3772,0,0,0,5412,0,45883,0,6.167,43.62,14.519,0,1.916,0,0,0,49036,85995,0,Low (1),0,Idle,0,71904,0,Low (1),Idle,0.175,Low (2),Low (3),Low (1),Low (1),Low (1),5503,0.448,7520649156,2.796,30.098,0.262,0.084,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",41379961831,22393,83,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5816103246,11939445362,7828160585,5455990711,50,0,0,7828160585,8.05,2905,1411,0,5,0,0,24983,8881,285609252891,6640,0,1328,65155,0,196710,3913,0,5741,4070,316230,8355,0,0,5810,36.899,7145089,0,5591747421,8203992319,101528870629,5455990711,0,0,0,3818,0,0,0,5478,0,42609,0,6.543,44.61,16.016,0,2.082,0,0,0,49634,81968,0,Low (1),0,Idle,0,68645,0,Low (1),Idle,0.192,Low (2),Low (3),Low (1),Low (1),Low (1),4211,0.47,6017594784,2.971,26.861,0.255,0.085,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",41787204871,23396,84,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6135749700,13226192511,7582834672,5285005983,50,0,0,7582834672,8.082,4116,2520,0,9,0,0,25284,8988,276658574115,6720,0,1344,65940,0,199080,3975,0,5879,4486,320040,9670,0,0,5880,36.899,12309796,0,5436826808,8041032655,98347067874,5285005983,0,0,0,3864,0,0,0,5544,0,47001,0,6.137,43.432,14.804,0,1.892,0,0,0,50232,88042,0,Low (1),0,Idle,0,73614,0,Low (1),Idle,0.172,Low (2),Low (3),Low (1),Low (1),Low (1),5844,0.489,7993161224,2.763,30.054,0.257,0.086,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",42203927463,22433,85,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,5914144340,12209156153,8002496322,5577497436,50,0,0,8002496322,8.32,2975,1445,0,5,0,0,25585,9095,291969865822,6800,0,1360,66725,0,201450,4000,0,5887,4146,323850,8559,0,0,5950,36.899,7132349,0,5705879730,8397628493,103789952302,5577497436,0,0,0,3910,0,0,0,5610,0,43689,0,6.362,43.413,15.734,0,4.622,0,0,0,50830,83771,0,Low (1),0,Idle,0,70181,0,Low (1),Idle,0.194,Low (2),Low (3),Low (1),Low (1),Low (1),4354,0.493,6210850086,2.846,26.063,0.272,0.087,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",42611195783,23475,86,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6070117145,13360255591,7737252396,5392630457,50,0,0,7737252396,8.471,4214,2580,0,5,0,0,25886,9202,282292481363,6880,0,1376,67510,0,203820,4067,0,6299,4453,327660,9801,0,0,6020,36.899,6815761,0,5543940362,8586496272,100349818956,5392630457,0,0,0,3956,0,0,0,5676,0,48055,0,5.999,42.402,14.377,0,4.208,0,0,0,51428,90073,0,Low (1),0,Idle,0,75327,0,Low (1),Idle,0.174,Low (2),Low (3),Low (1),Low (1),Low (1),5734,0.515,7816315228,2.682,29.384,0.26,0.088,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",43018918087,22478,87,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6120117448,12533499421,8174392739,5697304030,50,0,0,8174392739,8.445,3045,1479,0,5,0,0,26187,9309,298241480558,6960,0,1392,68295,0,206190,4123,0,6077,4299,331470,8804,0,0,6090,36.899,7118071,0,5869561348,8651303496,106019396743,5697304030,0,0,0,4002,0,0,0,5742,0,44729,0,6.528,44.532,16.15,0,2.061,0,0,0,52026,85832,0,Low (1),0,Idle,0,71900,0,Low (1),Idle,0.194,Low (2),Low (3),Low (1),Low (1),Low (1),4515,0.543,6427618115,2.909,26.794,0.29,0.089,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",43430234567,23512,88,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6943858455,13718952024,7904729499,5509356924,50,0,0,7904729499,8.596,4312,2640,0,5,0,0,26488,9416,288402858115,7040,0,1408,69080,0,208560,4192,0,6114,5102,335280,10080,0,0,6160,36.9,6805035,0,5705341953,8321197686,102521946240,5509356924,0,0,0,4048,0,0,0,5808,0,49302,0,6.136,43.465,14.62,0,1.9,0,0,0,52624,92048,0,Low (1),0,Idle,0,77021,0,Low (1),Idle,0.17,Low (2),Low (3),Low (1),Low (1),Low (1),6477,0.54,8815243280,2.732,30.143,0.295,0.09,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",43841500999,22464,89,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6206552706,12763532763,8367521367,5831908831,50,0,0,8367521367,8.735,3115,1513,0,9,0,0,26789,9523,305287749287,7120,0,1424,69865,0,210930,4196,0,5962,4357,339090,8960,0,0,6230,36.899,12820512,0,5977207977,8492877492,108524216524,5831908831,0,0,0,4094,0,0,0,5874,0,45640,0,6.258,42.737,16.746,0,4.639,0,0,0,53222,87757,0,Low (1),0,Idle,0,73515,0,Low (1),Idle,0.189,Low (2),Low (3),Low (1),Low (1),Low (1),4513,0.596,6428774928,2.773,25.753,0.309,0.091,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",44253232039,23480,90,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6355025553,14203747870,8095400340,5642248722,50,0,0,8095400340,8.603,4410,2700,0,5,0,0,27090,9630,295359454855,7200,0,1440,70650,0,213300,4263,0,6025,4663,342900,10422,0,0,6300,36.899,6814310,0,5809880749,8211243611,104994889267,5642248722,0,0,0,4140,0,0,0,5940,0,50231,0,6.086,43.169,15.1,0,1.895,0,0,0,53820,94174,0,Low (1),0,Idle,0,78768,0,Low (1),Idle,0.177,Low (2),Low (3),Low (1),Low (1),Low (1),6110,0.555,8327086882,2.705,30.023,0.289,0.092,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",44664423751,22527,91,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6339770053,13159675056,8531628712,5946286678,50,0,0,8531628712,8.666,3185,1547,0,9,0,0,27391,9737,311275180894,7280,0,1456,71435,0,215670,4292,0,6454,4463,346710,9264,0,0,6370,36.899,12784658,0,6096861543,9168020597,110652639055,5946286678,0,0,0,4186,0,0,0,6006,0,46705,0,6.309,43.104,16.162,0,4.48,0,0,0,54418,89832,0,Low (1),0,Idle,0,75233,0,Low (1),Idle,0.204,Low (2),Low (3),Low (1),Low (1),Low (1),4736,0.563,6727571358,2.798,26.069,0.311,0.094,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",45076184455,23544,92,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6735983690,14426095820,8252803261,5751953788,50,0,0,8252803261,8.707,4508,2760,0,5,0,0,27692,9844,301102276588,7360,0,1472,72220,0,218040,4372,0,6517,4956,350520,10614,0,0,6440,36.899,6795786,0,5942235813,8857628270,107036357458,5751953788,0,0,0,4232,0,0,0,6072,0,51443,0,5.957,42.464,14.504,0,4.063,0,0,0,55016,96311,0,Low (1),0,Idle,0,80551,0,Low (1),Idle,0.172,Low (2),Low (3),Low (1),Low (1),Low (1),6418,0.566,8723071695,2.631,29.336,0.309,0.094,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",45482801959,22505,93,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6522283936,13365918684,8727660519,6082914907,50,0,0,8727660519,9.075,3255,1581,0,9,0,0,27993,9951,318427371695,7440,0,1488,73005,0,220410,4405,0,6406,4587,354330,9400,0,0,6510,36.9,12797156,0,6263497000,9108731393,113195112197,6082914907,0,0,0,4278,0,0,0,6138,0,47746,0,6.397,43.774,17.441,0,2.016,0,0,0,55614,91710,0,Low (1),0,Idle,0,76839,0,Low (1),Idle,0.198,Low (2),Low (3),Low (1),Low (1),Low (1),4806,0.57,6833681404,2.825,26.449,0.33,0.095,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",45890163303,23545,94,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6724824803,14637502654,8431853896,5876746655,50,0,0,8431853896,9.205,4606,2820,0,1,0,0,28294,10058,307634911870,7520,0,1504,73790,0,222780,4498,0,6331,4948,358140,10770,0,0,6580,36.899,1359099,0,6113229985,8604459545,109358589934,5876746655,0,0,0,4324,0,0,0,6204,0,52483,0,6.048,42.897,14.108,0,1.897,0,0,0,56212,98249,0,Low (1),0,Idle,0,82202,0,Low (1),Idle,0.184,Low (2),Low (3),Low (1),Low (1),Low (1),6319,0.605,8588150350,3.968,29.963,0.331,0.096,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",46302447399,22519,95,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6698698876,13707180603,8909809494,6209867223,50,0,0,8909809494,9.2,3325,1615,0,1,0,0,28595,10165,325073049424,7600,0,1520,74575,0,225150,4517,0,6366,4714,361950,9646,0,0,6650,36.9,1421022,0,6418757493,9046227630,115557529197,6209867223,0,0,0,4370,0,0,0,6270,0,48817,0,6.224,42.61,16.55,0,4.986,0,0,0,56810,93722,0,Low (1),0,Idle,0,78528,0,Low (1),Idle,0.195,Low (2),Low (3),Low (1),Low (1),Low (1),4909,0.604,6975798214,2.727,25.775,0.329,0.097,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",46712909223,23629,96,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7601506623,14957890727,8580642430,5980447754,50,0,0,8580642430,9.381,4704,2880,0,1,0,0,28896,10272,313063438994,7680,0,1536,75360,0,227520,4592,0,6422,5613,365760,11045,0,0,6720,36.899,1354268,0,6218798933,8697109484,111288332134,5980447754,0,0,0,4416,0,0,0,6336,0,53620,0,5.924,42.043,14.403,0,4.519,0,0,0,57408,100349,0,Low (1),0,Idle,0,83961,0,Low (1),Idle,0.184,Low (2),Low (3),Low (1),Low (1),Low (1),7102,0.602,9618011765,2.597,29.392,0.337,0.098,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",47151351015,22618,97,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,6803784596,14165001326,9057564771,6312848174,50,0,0,9057564771,9.036,3395,1649,0,9,0,0,29197,10379,330463878326,7760,0,1552,76145,0,229890,4616,0,6534,4809,369570,10012,0,0,6790,36.899,12733221,0,6530727738,9244318684,117473870368,6312848174,0,0,0,4462,0,0,0,6402,0,49780,0,6.422,43.993,16.742,0,2.075,0,0,0,58006,95480,0,Low (1),0,Idle,0,80035,0,Low (1),Idle,0.213,Low (2),Low (3),Low (1),Low (1),Low (1),5137,0.625,7267839773,2.796,26.786,0.348,0.099,0
"needle_cuda_shared_1(int*, int*, int, int, int, int)",47559721543,23659,98,1,1,16,1,1,26,2180,0,6.989,69.565,54.735,7034616847,15481296758,8748298744,6097299125,50,0,0,8748298744,9.286,4802,2940,0,5,0,0,29498,10486,319180354199,7840,0,1568,76930,0,232260,4691,0,6553,5201,373380,11446,0,0,6860,36.899,6762754,0,6344815926,8863265564,113462783718,6097299125,0,0,0,4508,0,0,0,6468,0,54652,0,6.041,42.945,15.437,0,1.876,0,0,0,58604,102568,0,Low (1),0,Idle,0,85797,0,Low (1),Idle,0.186,Low (2),Low (3),Low (1),Low (1),Low (1),6785,0.62,9177057356,2.633,29.914,0.347,0.1,0
