Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Shared Memory Efficiency(%),Global Memory Store Efficiency(%),Global Memory Load Efficiency(%),Device Memory Write Throughput(bytes/sec),Device Memory Read Throughput(bytes/sec),Global Load Throughput(bytes/sec),Global Store Throughput(bytes/sec),Warp Execution Efficiency(%),Local Memory Overhead(%),L2 Throughput (Texture Reads)(bytes/sec),L2 Throughput (L1 Reads)(bytes/sec),Issue Slot Utilization(%),Global Load Transactions,Global Store Transactions,System Memory Read Transactions,System Memory Write Transactions,Local Load Transactions,Local Store Transactions,Shared Load Transactions,Shared Store Transactions,Shared Memory Load Throughput(bytes/sec),Control-Flow Instructions,Local Memory Store Throughput(bytes/sec),Bit-Convert Instructions,Misc Instructions,Local Memory Load Throughput(bytes/sec),Load/Store Instructions,L2 Write Transactions,FP Instructions(Single),L2 Read Transactions,Device Memory Write Transactions,Integer Instructions,Device Memory Read Transactions,FP Instructions(Double),Texture Cache Transactions,Issued Control-Flow Instructions,Warp Non-Predicated Execution Efficiency(%),System Memory Write Throughput(bytes/sec),System Memory Read Throughput(bytes/sec),L2 Throughput (Writes)(bytes/sec),L2 Throughput (Reads)(bytes/sec),Shared Memory Store Throughput(bytes/sec),L2 Throughput (L1 Writes)(bytes/sec),Floating Point Operations(Double Precision Add),L2 Transactions (Atomic requests),Floating Point Operation(Single Precision Mul),L2 Write Transactions (L1 write requests),L2 Transactions (Texture Reads),Floating Point Operations(Single Precision FMA),Atomic Throughput(bytes/sec),L2 Read Transactions (L1 read requests),Floating Point Operations(Single Precision Add),Issued Load/Store Instructions,Issue Stall Reasons (Texture)(%),Issue Stall Reasons (Synchronization)(%),Issue Stall Reasons (Execution Dependency)(%),Issue Stall Reasons (Data Request)(%),Floating Point Operations(Single Precision Special),Issue Stall Reasons (Instructions Fetch)(%),Floating Point Operations(Double Precision Mul),Floating Point Operations(Double Precision FMA),L2 Throughput (Atomic requests)(bytes/sec),Instructions Executed,Instructions Issued,Atomic Transactions,Control-Flow Function Unit Utilization,Inter-Thread Instructions,Texture Function Unit Utilization,L2 Non-Coherent Read Transactions,Issue Slots,L2 Throughput (Non-Coherent Reads)(bytes/sec),L2 Cache Utilization,Texture Cache Utilization,Issue Stall Reasons (Other)(%),L1/Shared Memory Utilization,Load/Store Function Unit Utilization,Arithmetic Function Unit Utilization,Device Memory Utilization,System Memory Utilization,ECC Transactions,Issue Stall Reasons (Pipe Busy)(%),ECC Throughput(bytes/sec),Issue Stall Reasons (Immediate constant)(%),Issue Stall Reasons (Memory Throttle)(%),Issue Stall Reasons (Not Selected)(%),Achieved Occupancy,Texture Cache Throughput(bytes/sec)
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",29081372264,294810,8,128,1,64,4,1,30,0,0,0,100,92.693,35199891455,71234490010,184063661341,28454285811,99.97,0,0,184063661341,61.896,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696009,324290,94107648,656270,0,0,414148,99.404,542722,0,28455805434,184092425630,0,28454285811,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.306,42.109,0,6.457,0,0,0,8704064,9849373,0,Low (1),0,Idle,0,7911380,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),192296,2.248,20872670533,0.205,1.575,5.612,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",29587443528,294708,8,128,1,64,4,1,30,0,0,0,100,92.693,35212400070,71272717401,184127366749,28464133990,99.97,0,0,184127366749,61.968,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1695834,324293,94107648,656395,0,0,414138,99.404,108582,0,28465545556,184137139134,0,28464133990,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.258,42.044,0,6.583,0,0,0,8704064,9849735,0,Low (1),0,Idle,0,7911705,0,Mid (4),Idle,4.488,Low (1),Low (2),Mid (6),Mid (4),Low (1),192469,2.247,20898679370,0.203,1.572,5.606,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",30103923688,294792,8,128,1,64,4,1,30,0,0,0,100,92.693,35202149312,71254362397,184074900268,28456023229,99.97,0,0,184074900268,61.929,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262162,35651584,1696444,324291,94107648,656413,0,0,414147,99.404,108551,0,28457977149,184150886048,0,28456023229,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.322,42.118,0,6.445,0,0,0,8704064,9849355,0,Low (1),0,Idle,0,7911608,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192359,2.25,20880783739,0.192,1.575,5.616,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",30610747880,294796,8,128,1,64,4,1,30,0,0,0,100,92.693,35202757160,71267398472,184072402610,28455637118,99.97,0,0,184072402610,61.928,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1695918,324301,94107648,656542,0,0,414149,99.404,542748,0,28457265363,184091290248,0,28455637118,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.323,42.097,0,6.449,0,0,0,8704064,9849070,0,Low (1),0,Idle,0,7911309,0,Mid (4),Idle,4.495,Low (1),Low (2),Mid (6),Mid (4),Low (1),192647,2.251,20911762710,0.193,1.575,5.616,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",31131057288,294849,8,128,1,64,4,1,30,0,0,0,100,92.693,35206088540,71297023222,184039315039,28450522131,99.97,0,0,184039315039,61.945,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696087,324390,94107648,656933,0,0,414159,99.404,542650,0,28451715963,184076540873,0,28450522131,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.275,42.179,0,6.436,0,0,0,8704064,9849697,0,Low (1),0,Idle,0,7911624,0,Mid (4),Idle,4.485,Low (1),Low (2),Mid (6),Mid (4),Low (1),192838,2.246,20928733012,0.195,1.574,5.61,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",31654273736,294770,8,128,1,64,4,1,30,0,0,0,100,92.693,35195440512,71258594836,184088638599,28458147029,99.97,0,0,184088638599,61.95,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696083,324205,94107648,656403,0,0,414152,99.404,108559,0,28459775418,184125440173,0,28458147029,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.345,42.078,0,6.451,0,0,0,8704064,9850036,0,Low (1),0,Idle,0,7911850,0,Mid (4),Idle,4.488,Low (1),Low (2),Mid (6),Mid (4),Low (1),192356,2.252,20882016487,0.193,1.576,5.617,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",32636690760,294885,8,128,1,64,4,1,30,0,0,0,100,92.693,35188768502,71221689811,184016847245,28447048849,99.97,0,0,184016847245,61.944,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262160,35651584,1696009,324270,94107648,656319,0,0,414145,99.404,976651,0,28448785119,184045604218,0,28447048849,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.266,42.046,0,6.599,0,0,0,8704064,9849772,0,Low (1),0,Idle,0,7911786,0,Mid (4),Idle,4.481,Low (1),Low (2),Mid (6),Mid (4),Low (1),192395,2.247,20878105023,0.192,1.573,5.597,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",33227848040,294609,8,128,1,64,4,1,30,0,0,0,100,92.693,35215977787,71297971209,184189240654,28473699038,99.97,0,0,184189240654,61.841,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696089,324217,94107648,656407,0,0,414142,99.404,108618,0,28475328316,184226714051,0,28473699038,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.327,42.07,0,6.45,0,0,0,8704064,9849947,0,Low (1),0,Idle,0,7911854,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),192469,2.253,20905702134,0.203,1.577,5.631,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",33736715464,294747,8,128,1,64,4,1,30,0,0,0,100,92.693,35216317723,71295422854,184103003592,28460367705,99.97,0,0,184103003592,61.898,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696013,324372,94107648,656691,0,0,414135,99.404,108567,0,28461887652,184132208300,0,28460367705,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.251,42.073,0,6.596,0,0,0,8704064,9850215,0,Low (1),0,Idle,0,7912067,0,Mid (4),Idle,4.473,Low (1),Low (2),Mid (6),Mid (4),Low (1),192873,2.242,20939775468,0.194,1.571,5.599,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",34242910824,294655,8,128,1,64,4,1,30,0,0,0,100,92.693,35214389709,71321050041,184160485992,28469253873,99.97,0,0,184160485992,61.94,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1695836,324253,94107648,656722,0,0,414151,99.404,108601,0,28470665693,184170477337,0,28469253873,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.334,42.082,0,6.461,0,0,0,8704064,9849780,0,Low (1),0,Idle,0,7911779,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),192769,2.254,20935018920,0.194,1.575,5.612,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",34747467528,294871,8,128,1,64,4,1,30,0,0,0,100,92.693,35196299398,71219753722,184025584068,28448399469,99.97,0,0,184025584068,61.89,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262167,35651584,1696037,324324,94107648,656270,0,0,414152,99.404,108522,0,28450895476,184057381024,0,28448399469,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.306,42.139,0,6.446,0,0,0,8704064,9849745,0,Low (1),0,Idle,0,7911819,0,Mid (4),Idle,4.492,Low (1),Low (2),Mid (6),Mid (4),Low (1),192106,2.246,20847733415,0.192,1.574,5.605,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",35250303048,294669,8,128,1,64,4,1,30,0,0,0,100,92.693,35218146462,71286711530,184151736355,28467901272,99.97,0,0,184151736355,61.814,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262163,35651584,1696345,324303,94107648,656437,0,0,414126,99.404,977367,0,28469964604,184217002806,0,28467901272,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.338,42.069,0,6.451,0,0,0,8704064,9849745,0,Low (1),0,Idle,0,7911818,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),192582,2.26,20913716746,0.203,1.576,5.613,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",35767231144,294762,8,128,1,64,4,1,30,0,0,0,100,92.693,35216805422,71310467427,184093634864,28458919399,99.97,0,0,184093634864,61.911,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262164,35651584,1696267,324393,94107648,656863,0,0,414129,99.404,977059,0,28461090642,184150412875,0,28458919399,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.317,42.12,0,6.449,0,0,0,8704064,9849791,0,Low (1),0,Idle,0,7911766,0,Mid (4),Idle,4.48,Low (1),Low (2),Mid (6),Mid (4),Low (1),192839,2.254,20935018760,0.195,1.574,5.61,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",36286341160,294561,8,128,1,64,4,1,30,0,0,0,100,92.693,35225301380,71322517237,184219255094,28478338951,99.97,0,0,184219255094,61.904,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262163,35651584,1696195,324250,94107648,656526,0,0,414156,99.404,543181,0,28480403040,184268250039,0,28478338951,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.27,42.016,0,6.59,0,0,0,8704064,9849931,0,Low (1),0,Idle,0,7911879,0,Mid (4),Idle,4.479,Low (1),Low (2),Mid (6),Mid (4),Low (1),192516,2.248,20914214712,0.197,1.573,5.627,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",36792651144,294868,8,128,1,64,4,1,30,0,0,0,100,92.693,35191556900,71236648262,184027456353,28448688904,99.97,0,0,184027456353,61.926,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262162,35651584,1696270,324277,94107648,656419,0,0,414162,99.404,542615,0,28450642321,184084539522,0,28448688904,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.306,42.137,0,6.448,0,0,0,8704064,9849263,0,Low (1),0,Idle,0,7911399,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192355,2.244,20874967782,0.2,1.573,5.609,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",37299394600,294716,8,128,1,64,4,1,30,0,0,0,100,92.693,35210249867,71273605776,184122368653,28463361337,99.97,0,0,184122368653,61.953,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262166,35651584,1695875,324282,94107648,656421,0,0,414131,99.404,977211,0,28465750078,184136592516,0,28463361337,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.337,42.072,0,6.455,0,0,0,8704064,9850063,0,Low (1),0,Idle,0,7912059,0,Mid (4),Idle,4.485,Low (1),Low (2),Mid (6),Mid (4),Low (1),192359,2.26,20886168379,0.208,1.576,5.607,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",37809621640,294846,8,128,1,64,4,1,30,0,0,0,100,92.693,35204276130,71247281631,184041187603,28450811610,99.97,0,0,184041187603,61.913,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262164,35651584,1695954,324370,94107648,656468,0,0,414150,99.404,108531,0,28452982234,184063979162,0,28450811610,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.313,42.135,0,6.45,0,0,0,8704064,9849684,0,Low (1),0,Idle,0,7911732,0,Mid (4),Idle,4.477,Low (1),Low (2),Mid (6),Mid (4),Low (1),192495,2.251,20891719745,0.195,1.573,5.606,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",38309181000,294620,8,128,1,64,4,1,30,0,0,0,100,92.693,35226176091,71285968366,184182363722,28472635937,99.969,0,0,184182363722,61.96,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262161,35651584,1696014,324323,94107648,656321,0,0,414146,99.404,543072,0,28474482384,184211689634,0,28472635937,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.291,42.02,0,6.591,0,0,0,8704064,9850028,0,Low (1),0,Idle,0,7911950,0,Mid (4),Idle,4.477,Low (1),Low (2),Mid (6),Mid (4),Low (1),192378,2.254,20895037675,0.194,1.573,5.6,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",38817829160,294857,8,128,1,64,4,1,30,0,0,0,100,92.693,35203071319,71279460891,184034321722,28449750217,99.97,0,0,184034321722,61.839,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262153,35651584,1696374,324371,94107648,656789,0,0,414157,99.404,108527,0,28450726962,184102693848,0,28449750217,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.287,42.15,0,6.442,0,0,0,8704064,9849907,0,Low (1),0,Idle,0,7911819,0,Mid (4),Idle,4.478,Low (1),Low (2),Mid (6),Mid (4),Low (1),192949,2.253,20940211695,0.202,1.574,5.615,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",39323870536,294736,8,128,1,64,4,1,30,0,0,0,100,92.693,35196894848,71270506487,184109874599,28461429889,99.97,0,0,184109874599,61.945,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262161,35651584,1696400,324181,94107648,656437,0,0,414166,99.404,542858,0,28463275609,184181097660,0,28461429889,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.28,42.034,0,6.579,0,0,0,8704064,9849568,0,Low (1),0,Idle,0,7911533,0,Mid (4),Idle,4.479,Low (1),Low (2),Mid (6),Mid (4),Low (1),192406,2.252,20889853971,0.202,1.573,5.601,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",39827481160,294872,8,128,1,64,4,1,30,0,0,0,100,92.693,35194769255,71237526791,184024959982,28448302992,99.97,0,0,184024959982,61.951,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1695911,324311,94107648,656436,0,0,414132,99.404,108521,0,28449930817,184043083100,0,28448302992,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.245,42.065,0,6.585,0,0,0,8704064,9850200,0,Low (1),0,Idle,0,7912176,0,Mid (4),Idle,4.467,Low (1),Low (2),Mid (6),Mid (4),Low (1),192607,2.254,20902032068,0.202,1.571,5.612,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",40350310440,294655,8,128,1,64,4,1,30,0,0,0,100,92.693,35217756359,71301067349,184160485992,28469253873,99.97,0,0,184160485992,62.008,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262154,35651584,1696012,324284,94107648,656538,0,0,414166,99.404,108601,0,28470339889,184189591216,0,28469253873,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.333,42.086,0,6.449,0,0,0,8704064,9849943,0,Low (1),0,Idle,0,7912009,0,Mid (4),Idle,4.482,Low (1),Low (2),Mid (6),Mid (4),Low (1),192465,2.259,20902004038,0.202,1.576,5.613,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",40867582984,294784,8,128,1,64,4,1,30,0,0,0,100,92.693,35209400781,71338037342,184079895788,28456795484,99.97,0,0,184079895788,61.837,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696367,324349,94107648,657166,0,0,414153,99.404,542770,0,28458423795,184147524967,0,28456795484,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.324,42.109,0,6.448,0,0,0,8704064,9849819,0,Low (1),0,Idle,0,7911847,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),193212,2.25,20973947025,0.193,1.575,5.615,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",41404429832,294734,8,128,1,64,4,1,30,0,0,0,100,92.693,35212876695,71275333012,184111123928,28461623022,99.97,0,0,184111123928,61.983,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262151,35651584,1696094,324326,94107648,656477,0,0,414139,99.404,542862,0,28462383030,184149124295,0,28461623022,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.338,42.079,0,6.464,0,0,0,8704064,9849322,0,Low (1),0,Idle,0,7911368,0,Mid (4),Idle,4.481,Low (1),Low (2),Mid (6),Mid (4),Low (1),192525,2.256,20902915849,0.193,1.576,5.613,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",41925420328,294780,8,128,1,64,4,1,30,0,0,0,100,92.693,35230504104,71322179252,184082393649,28457181626,99.97,0,0,184082393649,61.886,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1696022,324539,94107648,657011,0,0,414141,99.404,108555,0,28459461293,184112572087,0,28457181626,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.329,42.101,0,6.451,0,0,0,8704064,9850167,0,Low (1),0,Idle,0,7912089,0,Mid (4),Idle,4.486,Low (1),Low (2),Mid (6),Mid (4),Low (1),193343,2.254,20988452405,0.192,1.575,5.611,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",42445278216,294727,8,128,1,64,4,1,30,0,0,0,100,92.693,35191455143,71306015397,184115496713,28462299008,99.97,0,0,184115496713,61.959,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1696018,324121,94107648,656744,0,0,414132,99.404,977175,0,28464579085,184145246278,0,28462299008,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.33,42.09,0,6.454,0,0,0,8704064,9849650,0,Low (1),0,Idle,0,7911592,0,Mid (4),Idle,4.484,Low (1),Low (2),Mid (6),Mid (4),Low (1),192637,2.256,20915572716,0.192,1.575,5.618,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",42967372424,294873,8,128,1,64,4,1,30,0,0,0,100,92.693,35205719072,71246183950,184024335900,28448206516,99.97,0,0,184024335900,61.966,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262161,35651584,1696190,324413,94107648,656518,0,0,414148,99.404,542606,0,28450051378,184072736398,0,28448206516,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.292,42.149,0,6.45,0,0,0,8704064,9849442,0,Low (1),0,Idle,0,7911521,0,Mid (4),Idle,4.484,Low (1),Low (2),Mid (6),Mid (4),Low (1),192751,2.253,20917588249,0.194,1.574,5.604,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",43484885608,294631,8,128,1,64,4,1,30,0,0,0,100,92.693,35215303209,71273097535,184175487304,28471572916,99.97,0,0,184175487304,61.915,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262157,35651584,1695967,324235,94107648,656227,0,0,414146,99.404,108610,0,28472984852,184199707430,0,28471572916,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.31,42.128,0,6.449,0,0,0,8704064,9849753,0,Low (1),0,Idle,0,7911982,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),192266,2.252,20882093194,0.195,1.575,5.604,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",44007530568,294752,8,128,1,64,4,1,30,0,0,0,100,92.693,35202149603,71297687547,184099880577,28459884920,99.97,0,0,184099880577,61.872,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262152,35651584,1695827,324247,94107648,656723,0,0,414152,99.404,542829,0,28460753446,184108891542,0,28459884920,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.297,42.142,0,6.454,0,0,0,8704064,9849573,0,Low (1),0,Idle,0,7911710,0,Mid (4),Idle,4.487,Low (1),Low (2),Mid (6),Mid (4),Low (1),192716,2.246,20922375420,0.193,1.574,5.608,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",44534067848,294712,8,128,1,64,4,1,30,0,0,0,100,92.693,35208664730,71258828958,184124867667,28463747658,99.97,0,0,184124867667,61.908,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262159,35651584,1696102,324263,94107648,656276,0,0,414146,99.404,542902,0,28465376367,184163739515,0,28463747658,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.316,42.132,0,6.446,0,0,0,8704064,9849040,0,Low (1),0,Idle,0,7911301,0,Mid (4),Idle,4.475,Low (1),Low (2),Mid (6),Mid (4),Low (1),192347,2.249,20885148891,0.196,1.575,5.611,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",45051550792,294838,8,128,1,64,4,1,30,0,0,0,100,92.693,35206099620,71266363223,184046181292,28451583581,99.97,0,0,184046181292,61.848,516096,65536,0,9,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696192,324378,94107648,656626,0,0,414143,99.404,976807,0,28453103059,184094804604,0,28451583581,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.313,42.061,0,6.455,0,0,0,8704064,9849417,0,Low (1),0,Idle,0,7911408,0,Mid (4),Idle,4.493,Low (1),Low (2),Mid (6),Mid (4),Low (1),192616,2.256,20905419247,0.237,1.575,5.61,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",45572671880,294535,8,128,1,64,4,1,30,0,0,0,100,92.693,35229823280,71287853735,184235517001,28480852869,99.97,0,0,184235517001,61.961,516096,65536,0,5,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262165,35651584,1696088,324263,94107648,656149,0,0,414138,99.404,543229,0,28483134432,184272891167,0,28480852869,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.268,42.04,0,6.591,0,0,0,8704064,9849531,0,Low (1),0,Idle,0,7911547,0,Mid (4),Idle,4.477,Low (1),Low (2),Mid (6),Mid (4),Low (1),192123,2.251,20873363097,0.195,1.573,5.605,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",46105989608,294843,8,128,1,64,4,1,30,0,0,0,100,92.693,35195951743,71266131466,184043060204,28451101094,99.97,0,0,184043060204,61.94,516096,65536,0,13,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262155,35651584,1696081,324290,94107648,656635,0,0,414141,99.404,1410920,0,28452294950,184079635602,0,28451101094,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.331,42.091,0,6.452,0,0,0,8704064,9849548,0,Low (1),0,Idle,0,7911499,0,Mid (4),Idle,4.49,Low (1),Low (2),Mid (6),Mid (4),Low (1),192642,2.249,20907886570,0.194,1.575,5.618,0.939,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",46633647720,294604,8,128,1,64,4,1,30,0,0,0,100,92.693,35225808203,71296357143,184192366702,28474182292,99.97,0,0,184192366702,61.927,516096,65536,0,1,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696284,324302,94107648,656381,0,0,414138,99.404,108620,0,28475702977,184251021710,0,28474182292,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.327,42.106,0,6.45,0,0,0,8704064,9849614,0,Low (1),0,Idle,0,7911803,0,Mid (4),Idle,4.483,Low (1),Low (2),Mid (6),Mid (4),Low (1),192578,2.254,20917896566,0.195,1.575,5.609,0.938,0
"hotspotOpt1(float*, float*, float*, float, int, int, int, float, float, float, float, float, float, float)",47154472392,294800,8,128,1,64,4,1,30,0,0,0,100,92.693,35206187245,71252320217,184069905020,28455251017,99.97,0,0,184069905020,61.94,516096,65536,0,13,0,0,0,0,0,6293504,0,0,122422784,0,18350080,262158,35651584,1696368,324337,94107648,656412,0,0,414131,99.404,1411126,0,28456770691,184137639077,0,28455251017,0,0,18874368,262144,0,0,0,1695744,16777216,581632,0,0,37.298,42.133,0,6.448,0,0,0,8704064,9848451,0,Low (1),0,Idle,0,7910778,0,Mid (4),Idle,4.485,Low (1),Low (2),Mid (6),Mid (4),Low (1),192426,2.249,20887489823,0.193,1.574,5.62,0.939,0
